label,location,source_wav_relpath,start_s,duration_s,clip_wav_relpath
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131216_000000.wav,2728.0,4.0,neg/korup/kp07_20131216_000000_neg_2728000_4.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131216_000000.wav,55980.3887,4.0,neg/korup/kp07_20131216_000000_neg_55980388_5.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131216_000000.wav,46924.0,4.0,neg/korup/kp07_20131216_000000_neg_46924000_6.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131216_000000.wav,75546.24329999999,4.0,neg/korup/kp07_20131216_000000_neg_75546243_7.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131216_000000.wav,50156.0,4.0,neg/korup/kp07_20131216_000000_neg_50156000_8.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131216_000000.wav,44404.0,4.0,neg/korup/kp07_20131216_000000_neg_44404000_9.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131216_000000.wav,74950.24329999999,4.0,neg/korup/kp07_20131216_000000_neg_74950243_10.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131216_000000.wav,52208.0,4.0,neg/korup/kp07_20131216_000000_neg_52208000_11.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131216_000000.wav,56168.3887,4.0,neg/korup/kp07_20131216_000000_neg_56168388_12.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131218_000000.wav,53632.7355,4.0,neg/korup/kp07_20131218_000000_neg_53632735_1.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131218_000000.wav,29144.735500000003,4.0,neg/korup/kp07_20131218_000000_neg_29144735_2.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131218_000000.wav,39248.7355,4.0,neg/korup/kp07_20131218_000000_neg_39248735_3.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131218_000000.wav,55268.7355,4.0,neg/korup/kp07_20131218_000000_neg_55268735_4.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131218_000000.wav,85062.89319999999,4.0,neg/korup/kp07_20131218_000000_neg_85062893_5.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131218_000000.wav,42276.7355,4.0,neg/korup/kp07_20131218_000000_neg_42276735_6.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131218_000000.wav,6156.0,4.0,neg/korup/kp07_20131218_000000_neg_6156000_7.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131218_000000.wav,60700.7355,4.0,neg/korup/kp07_20131218_000000_neg_60700735_8.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131218_000000.wav,27908.735500000003,4.0,neg/korup/kp07_20131218_000000_neg_27908735_9.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131218_000000.wav,16192.274,4.0,neg/korup/kp07_20131218_000000_neg_16192274_10.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131218_000000.wav,46492.7355,4.0,neg/korup/kp07_20131218_000000_neg_46492735_11.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131218_000000.wav,23219.8607,4.0,neg/korup/kp07_20131218_000000_neg_23219860_12.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131218_000000.wav,39124.7355,4.0,neg/korup/kp07_20131218_000000_neg_39124735_13.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131218_000000.wav,37728.7355,4.0,neg/korup/kp07_20131218_000000_neg_37728735_14.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131218_000000.wav,71784.73550000001,4.0,neg/korup/kp07_20131218_000000_neg_71784735_15.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131218_000000.wav,33252.7355,4.0,neg/korup/kp07_20131218_000000_neg_33252735_16.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131218_000000.wav,51240.7355,4.0,neg/korup/kp07_20131218_000000_neg_51240735_17.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131218_000000.wav,31400.735500000003,4.0,neg/korup/kp07_20131218_000000_neg_31400735_18.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131218_000000.wav,51640.7355,4.0,neg/korup/kp07_20131218_000000_neg_51640735_19.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131218_000000.wav,27356.735500000003,4.0,neg/korup/kp07_20131218_000000_neg_27356735_20.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131218_000000.wav,59784.7355,4.0,neg/korup/kp07_20131218_000000_neg_59784735_21.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131222_000000.wav,67760.0,4.0,neg/korup/kp07_20131222_000000_neg_67760000_1.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131222_000000.wav,45744.0,4.0,neg/korup/kp07_20131222_000000_neg_45744000_2.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131222_000000.wav,56676.0,4.0,neg/korup/kp07_20131222_000000_neg_56676000_3.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131228_000000.wav,25584.3383,4.0,neg/korup/kp07_20131228_000000_neg_25584338_1.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131228_000000.wav,15592.3383,4.0,neg/korup/kp07_20131228_000000_neg_15592338_2.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131228_000000.wav,2188.0,4.0,neg/korup/kp07_20131228_000000_neg_2188000_3.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131228_000000.wav,67393.2547,4.0,neg/korup/kp07_20131228_000000_neg_67393254_4.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131228_000000.wav,68561.2547,4.0,neg/korup/kp07_20131228_000000_neg_68561254_5.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131228_000000.wav,84606.0095,4.0,neg/korup/kp07_20131228_000000_neg_84606009_6.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131228_000000.wav,48988.3383,4.0,neg/korup/kp07_20131228_000000_neg_48988338_7.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131228_000000.wav,83017.2547,4.0,neg/korup/kp07_20131228_000000_neg_83017254_8.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131228_000000.wav,18540.3383,4.0,neg/korup/kp07_20131228_000000_neg_18540338_9.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131228_000000.wav,3516.3383,4.0,neg/korup/kp07_20131228_000000_neg_3516338_10.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131228_000000.wav,30284.3383,4.0,neg/korup/kp07_20131228_000000_neg_30284338_11.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20131228_000000.wav,6488.338299999999,4.0,neg/korup/kp07_20131228_000000_neg_6488338_12.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150408_000000.wav,22550.752500000002,4.0,neg/korup/kp07_20150408_000000_neg_22550752_1.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150408_000000.wav,56651.662800000006,4.0,neg/korup/kp07_20150408_000000_neg_56651662_2.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150408_000000.wav,60167.662800000006,4.0,neg/korup/kp07_20150408_000000_neg_60167662_3.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150408_000000.wav,27739.662800000002,4.0,neg/korup/kp07_20150408_000000_neg_27739662_4.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150408_000000.wav,5920.1732999999995,4.0,neg/korup/kp07_20150408_000000_neg_5920173_5.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150408_000000.wav,31387.662800000002,4.0,neg/korup/kp07_20150408_000000_neg_31387662_6.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150408_000000.wav,82750.56319999999,4.0,neg/korup/kp07_20150408_000000_neg_82750563_7.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150408_000000.wav,62615.662800000006,4.0,neg/korup/kp07_20150408_000000_neg_62615662_8.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150408_000000.wav,16614.752500000002,4.0,neg/korup/kp07_20150408_000000_neg_16614752_9.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150408_000000.wav,42435.662800000006,4.0,neg/korup/kp07_20150408_000000_neg_42435662_10.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150408_000000.wav,19270.752500000002,4.0,neg/korup/kp07_20150408_000000_neg_19270752_11.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150408_000000.wav,70751.6628,4.0,neg/korup/kp07_20150408_000000_neg_70751662_12.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150408_000000.wav,13263.5787,4.0,neg/korup/kp07_20150408_000000_neg_13263578_13.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150408_000000.wav,46951.662800000006,4.0,neg/korup/kp07_20150408_000000_neg_46951662_14.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150408_000000.wav,832.0,4.0,neg/korup/kp07_20150408_000000_neg_832000_15.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150408_000000.wav,61815.662800000006,4.0,neg/korup/kp07_20150408_000000_neg_61815662_16.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150408_000000.wav,40043.662800000006,4.0,neg/korup/kp07_20150408_000000_neg_40043662_17.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150408_000000.wav,74675.6628,4.0,neg/korup/kp07_20150408_000000_neg_74675662_18.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150408_000000.wav,72503.6628,4.0,neg/korup/kp07_20150408_000000_neg_72503662_19.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150408_000000.wav,29083.662800000002,4.0,neg/korup/kp07_20150408_000000_neg_29083662_20.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150408_000000.wav,30179.662800000002,4.0,neg/korup/kp07_20150408_000000_neg_30179662_21.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150408_000000.wav,85758.56319999999,4.0,neg/korup/kp07_20150408_000000_neg_85758563_22.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150408_000000.wav,63219.662800000006,4.0,neg/korup/kp07_20150408_000000_neg_63219662_23.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150408_000000.wav,80122.56319999999,4.0,neg/korup/kp07_20150408_000000_neg_80122563_24.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150408_000000.wav,67371.6628,4.0,neg/korup/kp07_20150408_000000_neg_67371662_25.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150408_000000.wav,71239.6628,4.0,neg/korup/kp07_20150408_000000_neg_71239662_26.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150408_000000.wav,83950.56319999999,4.0,neg/korup/kp07_20150408_000000_neg_83950563_27.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150414_000000.wav,20665.4083,4.0,neg/korup/kp07_20150414_000000_neg_20665408_1.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150414_000000.wav,68471.77,4.0,neg/korup/kp07_20150414_000000_neg_68471770_2.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150414_000000.wav,83880.56869999999,4.0,neg/korup/kp07_20150414_000000_neg_83880568_3.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150414_000000.wav,43723.770000000004,4.0,neg/korup/kp07_20150414_000000_neg_43723770_4.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150414_000000.wav,23949.4083,4.0,neg/korup/kp07_20150414_000000_neg_23949408_5.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150414_000000.wav,73367.81169999999,4.0,neg/korup/kp07_20150414_000000_neg_73367811_6.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150414_000000.wav,61531.770000000004,4.0,neg/korup/kp07_20150414_000000_neg_61531770_7.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150414_000000.wav,40463.770000000004,4.0,neg/korup/kp07_20150414_000000_neg_40463770_8.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150414_000000.wav,66539.77,4.0,neg/korup/kp07_20150414_000000_neg_66539770_9.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150414_000000.wav,85692.56869999999,4.0,neg/korup/kp07_20150414_000000_neg_85692568_10.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150414_000000.wav,2636.0,4.0,neg/korup/kp07_20150414_000000_neg_2636000_11.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150414_000000.wav,2328.0,4.0,neg/korup/kp07_20150414_000000_neg_2328000_12.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150414_000000.wav,70311.77,4.0,neg/korup/kp07_20150414_000000_neg_70311770_13.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150414_000000.wav,39719.770000000004,4.0,neg/korup/kp07_20150414_000000_neg_39719770_14.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150414_000000.wav,84160.56869999999,4.0,neg/korup/kp07_20150414_000000_neg_84160568_15.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150414_000000.wav,6872.0,4.0,neg/korup/kp07_20150414_000000_neg_6872000_16.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150414_000000.wav,50155.770000000004,4.0,neg/korup/kp07_20150414_000000_neg_50155770_17.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150414_000000.wav,17029.4083,4.0,neg/korup/kp07_20150414_000000_neg_17029408_18.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150414_000000.wav,12209.111799999999,4.0,neg/korup/kp07_20150414_000000_neg_12209111_19.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150414_000000.wav,4880.0,4.0,neg/korup/kp07_20150414_000000_neg_4880000_20.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150414_000000.wav,79680.56869999999,4.0,neg/korup/kp07_20150414_000000_neg_79680568_21.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150414_000000.wav,63627.770000000004,4.0,neg/korup/kp07_20150414_000000_neg_63627770_22.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150414_000000.wav,28171.6035,4.0,neg/korup/kp07_20150414_000000_neg_28171603_23.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150414_000000.wav,56207.770000000004,4.0,neg/korup/kp07_20150414_000000_neg_56207770_24.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150414_000000.wav,68439.77,4.0,neg/korup/kp07_20150414_000000_neg_68439770_25.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150414_000000.wav,64707.770000000004,4.0,neg/korup/kp07_20150414_000000_neg_64707770_26.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150414_000000.wav,48671.770000000004,4.0,neg/korup/kp07_20150414_000000_neg_48671770_27.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150414_000000.wav,49295.770000000004,4.0,neg/korup/kp07_20150414_000000_neg_49295770_28.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150414_000000.wav,13681.4083,4.0,neg/korup/kp07_20150414_000000_neg_13681408_29.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150414_000000.wav,8844.0,4.0,neg/korup/kp07_20150414_000000_neg_8844000_30.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150414_000000.wav,6948.0,4.0,neg/korup/kp07_20150414_000000_neg_6948000_31.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150414_000000.wav,80904.56869999999,4.0,neg/korup/kp07_20150414_000000_neg_80904568_32.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150414_000000.wav,30647.77,4.0,neg/korup/kp07_20150414_000000_neg_30647770_33.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150415_000000.wav,7156.0,4.0,neg/korup/kp07_20150415_000000_neg_7156000_1.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150415_000000.wav,82295.1268,4.0,neg/korup/kp07_20150415_000000_neg_82295126_2.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150415_000000.wav,20404.0,4.0,neg/korup/kp07_20150415_000000_neg_20404000_3.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150415_000000.wav,67971.55,4.0,neg/korup/kp07_20150415_000000_neg_67971550_4.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150415_000000.wav,59706.4505,4.0,neg/korup/kp07_20150415_000000_neg_59706450_5.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150415_000000.wav,48566.4505,4.0,neg/korup/kp07_20150415_000000_neg_48566450_6.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150415_000000.wav,12944.0,4.0,neg/korup/kp07_20150415_000000_neg_12944000_7.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150415_000000.wav,31029.8447,4.0,neg/korup/kp07_20150415_000000_neg_31029844_8.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150415_000000.wav,4476.0,4.0,neg/korup/kp07_20150415_000000_neg_4476000_9.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150415_000000.wav,4096.0,4.0,neg/korup/kp07_20150415_000000_neg_4096000_10.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150415_000000.wav,69347.55,4.0,neg/korup/kp07_20150415_000000_neg_69347550_11.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150415_000000.wav,25757.8447,4.0,neg/korup/kp07_20150415_000000_neg_25757844_12.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150415_000000.wav,7568.0,4.0,neg/korup/kp07_20150415_000000_neg_7568000_13.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150415_000000.wav,53498.4505,4.0,neg/korup/kp07_20150415_000000_neg_53498450_14.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150415_000000.wav,19132.0,4.0,neg/korup/kp07_20150415_000000_neg_19132000_15.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150415_000000.wav,53870.4505,4.0,neg/korup/kp07_20150415_000000_neg_53870450_16.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150415_000000.wav,31601.8447,4.0,neg/korup/kp07_20150415_000000_neg_31601844_17.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150415_000000.wav,40181.8447,4.0,neg/korup/kp07_20150415_000000_neg_40181844_18.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150521_000000.wav,7810.2002999999995,4.0,neg/korup/kp07_20150521_000000_neg_7810200_1.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150521_000000.wav,11894.2003,4.0,neg/korup/kp07_20150521_000000_neg_11894200_2.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150521_000000.wav,48133.224,4.0,neg/korup/kp07_20150521_000000_neg_48133224_3.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150521_000000.wav,28522.2003,4.0,neg/korup/kp07_20150521_000000_neg_28522200_4.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150521_000000.wav,9734.2003,4.0,neg/korup/kp07_20150521_000000_neg_9734200_5.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150521_000000.wav,69508.1063,4.0,neg/korup/kp07_20150521_000000_neg_69508106_6.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150521_000000.wav,20286.2003,4.0,neg/korup/kp07_20150521_000000_neg_20286200_7.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150521_000000.wav,35830.371,4.0,neg/korup/kp07_20150521_000000_neg_35830371_8.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150521_000000.wav,80488.1063,4.0,neg/korup/kp07_20150521_000000_neg_80488106_9.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150521_000000.wav,940.0,4.0,neg/korup/kp07_20150521_000000_neg_940000_10.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150521_000000.wav,78988.1063,4.0,neg/korup/kp07_20150521_000000_neg_78988106_11.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150521_000000.wav,58217.224,4.0,neg/korup/kp07_20150521_000000_neg_58217224_12.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150521_000000.wav,1264.0,4.0,neg/korup/kp07_20150521_000000_neg_1264000_13.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150521_000000.wav,7802.2002999999995,4.0,neg/korup/kp07_20150521_000000_neg_7802200_14.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150521_000000.wav,20126.2003,4.0,neg/korup/kp07_20150521_000000_neg_20126200_15.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150521_000000.wav,81256.1063,4.0,neg/korup/kp07_20150521_000000_neg_81256106_16.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150521_000000.wav,44237.224,4.0,neg/korup/kp07_20150521_000000_neg_44237224_17.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150521_000000.wav,33406.371,4.0,neg/korup/kp07_20150521_000000_neg_33406371_18.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150521_000000.wav,54465.224,4.0,neg/korup/kp07_20150521_000000_neg_54465224_19.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150521_000000.wav,47073.224,4.0,neg/korup/kp07_20150521_000000_neg_47073224_20.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150521_000000.wav,3096.0,4.0,neg/korup/kp07_20150521_000000_neg_3096000_21.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150521_000000.wav,83037.33799999999,4.0,neg/korup/kp07_20150521_000000_neg_83037337_22.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150521_000000.wav,28986.2003,4.0,neg/korup/kp07_20150521_000000_neg_28986200_23.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150521_000000.wav,64609.224,4.0,neg/korup/kp07_20150521_000000_neg_64609224_24.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150521_000000.wav,32250.371000000003,4.0,neg/korup/kp07_20150521_000000_neg_32250371_25.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150521_000000.wav,68060.1063,4.0,neg/korup/kp07_20150521_000000_neg_68060106_26.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150521_000000.wav,63001.224,4.0,neg/korup/kp07_20150521_000000_neg_63001224_27.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150521_000000.wav,34050.371,4.0,neg/korup/kp07_20150521_000000_neg_34050371_28.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150521_000000.wav,57853.224,4.0,neg/korup/kp07_20150521_000000_neg_57853224_29.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150521_000000.wav,59413.224,4.0,neg/korup/kp07_20150521_000000_neg_59413224_30.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150521_000000.wav,14942.2003,4.0,neg/korup/kp07_20150521_000000_neg_14942200_31.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150521_000000.wav,33398.371,4.0,neg/korup/kp07_20150521_000000_neg_33398371_32.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp07_20150521_000000.wav,47421.224,4.0,neg/korup/kp07_20150521_000000_neg_47421224_33.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp09_20131210_000000.wav,13315.679,4.0,neg/korup/kp09_20131210_000000_neg_13315679_1.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp09_20131210_000000.wav,68051.07250000001,4.0,neg/korup/kp09_20131210_000000_neg_68051072_2.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp09_20131210_000000.wav,63987.0725,4.0,neg/korup/kp09_20131210_000000_neg_63987072_3.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp09_20131210_000000.wav,41123.0725,4.0,neg/korup/kp09_20131210_000000_neg_41123072_4.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp09_20131210_000000.wav,52955.0725,4.0,neg/korup/kp09_20131210_000000_neg_52955072_5.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp09_20131210_000000.wav,75247.07250000001,4.0,neg/korup/kp09_20131210_000000_neg_75247072_6.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp09_20131210_000000.wav,74171.07250000001,4.0,neg/korup/kp09_20131210_000000_neg_74171072_7.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp09_20131210_000000.wav,3036.0,4.0,neg/korup/kp09_20131210_000000_neg_3036000_8.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp09_20131210_000000.wav,35483.0725,4.0,neg/korup/kp09_20131210_000000_neg_35483072_9.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp09_20131210_000000.wav,75139.07250000001,4.0,neg/korup/kp09_20131210_000000_neg_75139072_10.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp09_20131210_000000.wav,57211.0725,4.0,neg/korup/kp09_20131210_000000_neg_57211072_11.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp09_20131210_000000.wav,38887.0725,4.0,neg/korup/kp09_20131210_000000_neg_38887072_12.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp09_20150415_000000.wav,40112.5925,4.0,neg/korup/kp09_20150415_000000_neg_40112592_1.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp09_20150415_000000.wav,5361.5987,4.0,neg/korup/kp09_20150415_000000_neg_5361598_2.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp09_20150415_000000.wav,15336.592499999999,4.0,neg/korup/kp09_20150415_000000_neg_15336592_3.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp09_20150415_000000.wav,2260.0,4.0,neg/korup/kp09_20150415_000000_neg_2260000_4.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp09_20150415_000000.wav,70120.5925,4.0,neg/korup/kp09_20150415_000000_neg_70120592_5.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp09_20150415_000000.wav,4220.0,4.0,neg/korup/kp09_20150415_000000_neg_4220000_6.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp09_20150415_000000.wav,3248.0,4.0,neg/korup/kp09_20150415_000000_neg_3248000_7.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp09_20150415_000000.wav,38100.5925,4.0,neg/korup/kp09_20150415_000000_neg_38100592_8.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp09_20150415_000000.wav,85460.5925,4.0,neg/korup/kp09_20150415_000000_neg_85460592_9.wav
neg,korup,Gunshot/Testing/Korup/Sounds/kp09_20150415_000000.wav,72956.5925,4.0,neg/korup/kp09_20150415_000000_neg_72956592_10.wav
